State,Year,Quarter,District,Transaction_Count,Transaction_Amount
maharashtra,2023,3,nanded district,1253,1701721
maharashtra,2023,3,osmanabad district,514,1156504
maharashtra,2023,3,nagpur district,8273,11430159
maharashtra,2023,3,buldhana district,655,1151519
maharashtra,2023,3,nashik district,4482,7981205
maharashtra,2023,3,akola district,491,857322
maharashtra,2023,3,yavatmal district,696,1341079
maharashtra,2023,3,aurangabad district,2500,3718193
maharashtra,2023,3,amravati district,1435,2346799
maharashtra,2023,3,washim district,263,526567
maharashtra,2023,3,sangli district,1029,2211346
maharashtra,2023,3,gadchiroli district,313,616904
maharashtra,2023,3,raigad district,3785,5770377
maharashtra,2023,3,palghar district,3581,4781323
maharashtra,2023,3,jalna district,548,672108
maharashtra,2023,3,gondia district,488,801037
maharashtra,2023,3,ahmednagar district,1897,3355239
maharashtra,2023,3,pune district,25053,36210265
maharashtra,2023,3,beed district,769,1345302
maharashtra,2023,3,satara district,1296,2711204
maharashtra,2023,4,jalgaon district,1948,3583868
maharashtra,2023,4,latur district,1969,3121157
maharashtra,2023,4,thane district,21339,28481783
maharashtra,2023,4,bhandara district,663,1269421
maharashtra,2023,4,nandurbar district,516,1225691
maharashtra,2023,4,chandrapur district,1592,2759106
maharashtra,2023,4,kolhapur district,2390,4985886
maharashtra,2023,4,solapur district,4432,7196371
maharashtra,2023,4,mumbai district,6225,7624827
maharashtra,2023,4,sindhudurg district,660,1420214
maharashtra,2023,4,dhule district,822,1554263
maharashtra,2023,4,wardha district,823,1513676
maharashtra,2023,4,parbhani district,556,838188
maharashtra,2023,4,mumbai suburban district,18186,22723247
maharashtra,2023,4,hingoli district,283,387855
maharashtra,2023,4,ratnagiri district,927,1794192
maharashtra,2023,4,nanded district,1610,2378336
maharashtra,2023,4,osmanabad district,705,1595196
maharashtra,2023,4,nagpur district,9371,14419994
maharashtra,2023,4,buldhana district,801,1757324
maharashtra,2023,4,nashik district,5985,11362400
maharashtra,2023,4,akola district,647,1331384
maharashtra,2023,4,yavatmal district,834,1834121
maharashtra,2023,4,aurangabad district,3047,5151528
maharashtra,2023,4,amravati district,1694,3398188
maharashtra,2023,4,washim district,320,535754
maharashtra,2023,4,sangli district,1461,3379771
maharashtra,2023,4,gadchiroli district,374,771455
maharashtra,2023,4,raigad district,5393,8827335
maharashtra,2023,4,palghar district,4551,6750732
maharashtra,2023,4,jalna district,669,1128517
maharashtra,2023,4,gondia district,546,1128818
maharashtra,2023,4,ahmednagar district,2629,5136599
maharashtra,2023,4,pune district,30243,50492209
maharashtra,2023,4,beed district,919,1773813
maharashtra,2023,4,satara district,1838,4023895
maharashtra,2024,1,jalgaon district,2206,3499806
maharashtra,2024,1,latur district,2088,3047359
maharashtra,2024,1,thane district,20270,27149287
maharashtra,2024,1,bhandara district,798,1339902
maharashtra,2024,1,nandurbar district,596,1182809
maharashtra,2024,1,chandrapur district,2051,3295661
maharashtra,2024,1,kolhapur district,2782,5195273
maharashtra,2024,1,solapur district,6451,8799075
maharashtra,2024,1,mumbai district,6902,8072969
maharashtra,2024,1,sindhudurg district,684,1074607
maharashtra,2024,1,dhule district,919,1801379
maharashtra,2024,1,wardha district,881,1549274
maharashtra,2024,1,parbhani district,685,864446
maharashtra,2024,1,mumbai suburban district,17918,22557721
maharashtra,2024,1,hingoli district,365,536593
maharashtra,2024,1,ratnagiri district,910,1401746
maharashtra,2024,1,nanded district,2073,2827888
maharashtra,2024,1,osmanabad district,892,1642619
maharashtra,2024,1,nagpur district,12679,18547241
maharashtra,2024,1,buldhana district,1035,1923214
maharashtra,2024,1,nashik district,6082,10946664
maharashtra,2024,1,akola district,703,1214146
maharashtra,2024,1,yavatmal district,1045,1883091
maharashtra,2024,1,aurangabad district,3085,5183513
maharashtra,2024,1,amravati district,2121,3648898
maharashtra,2024,1,washim district,440,561670
maharashtra,2024,1,sangli district,1741,3767769
maharashtra,2024,1,gadchiroli district,445,827507
maharashtra,2024,1,raigad district,5630,9088755
maharashtra,2024,1,palghar district,5153,6750664
maharashtra,2024,1,jalna district,791,1101195
maharashtra,2024,1,gondia district,644,1225972
maharashtra,2024,1,ahmednagar district,2920,4915817
maharashtra,2024,1,pune district,31744,51048763
maharashtra,2024,1,beed district,1122,1793345
maharashtra,2024,1,satara district,2165,4458751
maharashtra,2024,2,jalgaon district,1684,3206610
maharashtra,2024,2,latur district,1616,2760460
maharashtra,2024,2,thane district,15340,22859227
maharashtra,2024,2,bhandara district,686,1190174
maharashtra,2024,2,nandurbar district,512,1251964
maharashtra,2024,2,chandrapur district,1603,2914944
maharashtra,2024,2,kolhapur district,2431,4938425
maharashtra,2024,2,solapur district,4497,7003235
maharashtra,2024,2,mumbai district,5529,6816397
maharashtra,2024,2,sindhudurg district,585,1176665
maharashtra,2024,2,dhule district,750,1577436
maharashtra,2024,2,wardha district,761,1522350
maharashtra,2024,2,parbhani district,483,756207
maharashtra,2024,2,mumbai suburban district,14014,18993290
maharashtra,2024,2,hingoli district,266,336386
maharashtra,2024,2,ratnagiri district,896,1617191
maharashtra,2024,2,nanded district,1782,2592989
maharashtra,2024,2,osmanabad district,698,1668209
maharashtra,2024,2,nagpur district,9216,14835107
maharashtra,2024,2,buldhana district,858,1571764
maharashtra,2024,2,nashik district,5155,10375218
maharashtra,2024,2,akola district,627,1158500
maharashtra,2024,2,yavatmal district,900,1781562
maharashtra,2024,2,aurangabad district,2560,4942594
maharashtra,2024,2,amravati district,1675,3063105
maharashtra,2024,2,washim district,318,427677
maharashtra,2024,2,sangli district,1594,3749533
maharashtra,2024,2,gadchiroli district,387,764855
maharashtra,2024,2,raigad district,4523,8094573
maharashtra,2024,2,palghar district,4467,6066744
maharashtra,2024,2,jalna district,579,1007266
maharashtra,2024,2,gondia district,558,999055
maharashtra,2024,2,ahmednagar district,2365,4723275
maharashtra,2024,2,pune district,26444,46956580
maharashtra,2024,2,beed district,834,1534437
maharashtra,2024,2,satara district,1740,3711042
maharashtra,2024,3,jalgaon district,1888,3404538
maharashtra,2024,3,latur district,1936,3126278
maharashtra,2024,3,thane district,15453,22511361
maharashtra,2024,3,bhandara district,759,1449424
maharashtra,2024,3,nandurbar district,501,1218843
maharashtra,2024,3,chandrapur district,1613,2893155
maharashtra,2024,3,kolhapur district,2054,4166122
maharashtra,2024,3,solapur district,4778,7310679
maharashtra,2024,3,mumbai district,5295,6937984
maharashtra,2024,3,sindhudurg district,589,1189042
maharashtra,2024,3,dhule district,869,1745024
maharashtra,2024,3,wardha district,797,1574837
maharashtra,2024,3,parbhani district,579,877534
maharashtra,2024,3,mumbai suburban district,13683,18789444
maharashtra,2024,3,hingoli district,290,517008
maharashtra,2024,3,ratnagiri district,793,1624976
maharashtra,2024,3,nanded district,1930,2836909
maharashtra,2024,3,nagpur district,9386,15106134
maharashtra,2024,3,dharashiv district,656,1374683
maharashtra,2024,3,buldhana district,908,1713323
maharashtra,2024,3,nashik district,5353,10909003
maharashtra,2024,3,akola district,654,1315207
maharashtra,2024,3,yavatmal district,908,1818057
maharashtra,2024,3,amravati district,1966,3514830
maharashtra,2024,3,washim district,342,589220
maharashtra,2024,3,chhatrapati sambhaji nagar district,2939,5591791
maharashtra,2024,3,sangli district,1314,3325866
maharashtra,2024,3,gadchiroli district,419,817606
maharashtra,2024,3,raigad district,4361,7719446
maharashtra,2024,3,palghar district,4237,5785705
maharashtra,2024,3,jalna district,669,1006973
maharashtra,2024,3,gondia district,513,906774
maharashtra,2024,3,ahmednagar district,2483,5014892
maharashtra,2024,3,pune district,26286,46687498
maharashtra,2024,3,beed district,946,1951650
maharashtra,2024,3,satara district,1629,3998136
maharashtra,2024,4,jalgaon district,2788,4615655
maharashtra,2024,4,latur district,2844,4049352
maharashtra,2024,4,thane district,23491,31407984
maharashtra,2024,4,bhandara district,920,1723303
maharashtra,2024,4,nandurbar district,706,1549306
maharashtra,2024,4,chandrapur district,2203,3765820
maharashtra,2024,4,kolhapur district,3084,6368054
maharashtra,2024,4,solapur district,5648,9035348
maharashtra,2024,4,mumbai district,7238,9140646
maharashtra,2024,4,sindhudurg district,794,1482047
maharashtra,2024,4,dhule district,1207,2242986
maharashtra,2024,4,wardha district,1039,1920185
maharashtra,2024,4,parbhani district,771,1101788
maharashtra,2024,4,mumbai suburban district,19612,25682802
maharashtra,2024,4,hingoli district,484,711164
maharashtra,2024,4,ratnagiri district,1190,2178701
maharashtra,2024,4,nanded district,2405,3441595
maharashtra,2024,4,nagpur district,12751,19445789
maharashtra,2024,4,dharashiv district,985,2279375
maharashtra,2024,4,buldhana district,1334,2368745
maharashtra,2024,4,nashik district,7952,14806816
maharashtra,2024,4,akola district,919,1690218
maharashtra,2024,4,yavatmal district,1160,2417003
maharashtra,2024,4,amravati district,2357,4092616
maharashtra,2024,4,washim district,487,811884
maharashtra,2024,4,chhatrapati sambhaji nagar district,4159,6915626
maharashtra,2024,4,sangli district,1841,4305905
maharashtra,2024,4,gadchiroli district,600,1126591
maharashtra,2024,4,raigad district,6391,10673836
maharashtra,2024,4,palghar district,5776,7706463
maharashtra,2024,4,jalna district,1058,1447404
maharashtra,2024,4,gondia district,800,1530770
maharashtra,2024,4,ahmednagar district,3687,6591385
maharashtra,2024,4,pune district,35259,60734341
maharashtra,2024,4,beed district,1814,2451591
maharashtra,2024,4,satara district,2324,5129617
manipur,2020,2,tamenglong district,1,233
manipur,2020,2,chandel district,1,231
manipur,2020,2,bishnupur district,3,739
manipur,2020,2,imphal east district,11,1757
manipur,2020,2,senapati district,1,282
manipur,2020,2,churachandpur district,7,2480
manipur,2020,2,thoubal district,6,1406
manipur,2020,2,kakching district,3,760
manipur,2020,2,tengnoupal district,3,693
manipur,2020,2,ukhrul district,3,688
manipur,2020,2,imphal west district,16,3285
manipur,2020,3,kangpokpi district,7,1221
manipur,2020,3,noney district,2,1094
manipur,2020,3,imphal east district,30,11791
manipur,2020,3,thoubal district,4,265
manipur,2020,3,kakching district,12,3715
manipur,2020,3,jiribam district,5,1671
manipur,2020,3,ukhrul district,4,1613
manipur,2020,3,tamenglong district,2,314
manipur,2020,3,chandel district,2,484
manipur,2020,3,bishnupur district,12,4417
manipur,2020,3,senapati district,1,33
manipur,2020,3,churachandpur district,6,1293
manipur,2020,3,tengnoupal district,2,871
manipur,2020,3,imphal west district,45,16382
manipur,2020,4,kangpokpi district,5,4999
manipur,2020,4,noney district,1,33
manipur,2020,4,imphal east district,20,12570
manipur,2020,4,thoubal district,12,4525
manipur,2020,4,kakching district,7,1931
manipur,2020,4,ukhrul district,1,32
manipur,2020,4,tamenglong district,1,3839
manipur,2020,4,chandel district,2,1514
manipur,2020,4,bishnupur district,5,626
manipur,2020,4,senapati district,3,2586
manipur,2020,4,pherzawl district,1,32
manipur,2020,4,churachandpur district,12,7312
manipur,2020,4,tengnoupal district,2,691
manipur,2020,4,imphal west district,18,8367
manipur,2021,1,kangpokpi district,11,17591
manipur,2021,1,imphal east district,26,17048
manipur,2021,1,thoubal district,10,1416
manipur,2021,1,kakching district,4,1069
manipur,2021,1,jiribam district,3,2330
manipur,2021,1,ukhrul district,2,501
manipur,2021,1,tamenglong district,1,33
manipur,2021,1,chandel district,2,2766
manipur,2021,1,bishnupur district,10,2215
manipur,2021,1,senapati district,2,200
manipur,2021,1,pherzawl district,1,33
manipur,2021,1,churachandpur district,13,9829
manipur,2021,1,tengnoupal district,5,4029
manipur,2021,1,imphal west district,46,13194
manipur,2021,2,kangpokpi district,9,5037
manipur,2021,2,chandel district,2,1102
manipur,2021,2,bishnupur district,7,1605
manipur,2021,2,noney district,1,5525
manipur,2021,2,imphal east district,36,19393
manipur,2021,2,senapati district,1,47
manipur,2021,2,churachandpur district,6,5240
manipur,2021,2,thoubal district,7,2340
manipur,2021,2,kakching district,6,1638
manipur,2021,2,tengnoupal district,4,1439
manipur,2021,2,jiribam district,3,513
manipur,2021,2,ukhrul district,8,4637
manipur,2021,2,imphal west district,37,32816
manipur,2021,3,tamenglong district,1,2980
manipur,2021,3,kangpokpi district,13,11469
manipur,2021,3,chandel district,6,15891
manipur,2021,3,bishnupur district,5,4107
manipur,2021,3,imphal east district,26,20520
manipur,2021,3,senapati district,1,47
manipur,2021,3,churachandpur district,6,6302
manipur,2021,3,thoubal district,5,7486
manipur,2021,3,kakching district,4,191
manipur,2021,3,tengnoupal district,7,25125
manipur,2021,3,jiribam district,2,2153
manipur,2021,3,ukhrul district,6,9998
manipur,2021,3,imphal west district,29,26747
manipur,2021,4,kangpokpi district,9,10192
manipur,2021,4,noney district,2,1164
manipur,2021,4,imphal east district,34,73197
manipur,2021,4,thoubal district,9,18135
manipur,2021,4,kakching district,7,2703
manipur,2021,4,jiribam district,5,19606
manipur,2021,4,ukhrul district,7,7055
manipur,2021,4,tamenglong district,6,18621
manipur,2021,4,kamjong district,2,1647
manipur,2021,4,chandel district,1,943
manipur,2021,4,bishnupur district,11,13163
manipur,2021,4,senapati district,8,17318
manipur,2021,4,churachandpur district,9,25252
manipur,2021,4,tengnoupal district,4,5979
manipur,2021,4,imphal west district,31,56814
manipur,2022,1,kangpokpi district,14,44438
manipur,2022,1,noney district,4,9577
manipur,2022,1,imphal east district,26,91044
manipur,2022,1,thoubal district,13,29017
manipur,2022,1,kakching district,6,15769
manipur,2022,1,jiribam district,7,18718
manipur,2022,1,ukhrul district,9,27864
manipur,2022,1,tamenglong district,7,20811
manipur,2022,1,chandel district,6,14671
manipur,2022,1,bishnupur district,18,36519
manipur,2022,1,senapati district,4,5582
manipur,2022,1,churachandpur district,19,67165
manipur,2022,1,tengnoupal district,3,7549
manipur,2022,1,imphal west district,41,129130
manipur,2022,2,tamenglong district,2,5652
manipur,2022,2,kangpokpi district,22,47192
manipur,2022,2,chandel district,5,12340
manipur,2022,2,bishnupur district,10,20861
manipur,2022,2,imphal east district,55,133221
manipur,2022,2,senapati district,4,21308
manipur,2022,2,churachandpur district,18,54577
manipur,2022,2,thoubal district,15,36232
manipur,2022,2,kakching district,3,14840
manipur,2022,2,tengnoupal district,9,18880
manipur,2022,2,jiribam district,1,56
manipur,2022,2,ukhrul district,5,8304
manipur,2022,2,imphal west district,69,180186
manipur,2022,3,kangpokpi district,16,35025
manipur,2022,3,noney district,2,6939
